user_id,plan,session_date,mb_used,total_messages_used,total_minutes
1001,surf,2018-09-17,0.0,207.0,261.0
1001,surf,2018-09-17,969.54,207.0,261.0
1001,surf,2018-09-17,71.78,207.0,261.0
1001,surf,2018-09-17,0.0,207.0,261.0
1001,surf,2018-09-18,299.66,207.0,261.0
1001,surf,2018-09-18,337.11,207.0,261.0
1001,surf,2018-09-19,1174.73,207.0,261.0
1001,surf,2018-09-20,260.15,207.0,261.0
1001,surf,2018-09-21,281.98,207.0,261.0
1001,surf,2018-09-22,172.1,207.0,261.0
1001,surf,2018-09-23,693.58,207.0,261.0
1001,surf,2018-09-23,553.63,207.0,261.0
1001,surf,2018-09-24,73.9,207.0,261.0
1001,surf,2018-09-24,341.62,207.0,261.0
1001,surf,2018-09-24,494.72,207.0,261.0
1001,surf,2018-09-25,94.95,207.0,261.0
1001,surf,2018-09-27,236.4,207.0,261.0
1001,surf,2018-09-27,44.91,207.0,261.0
1001,surf,2018-09-27,831.08,207.0,261.0
1001,surf,2018-09-27,379.49,207.0,261.0
1001,surf,2018-09-28,0.0,207.0,261.0
1001,surf,2018-09-28,306.56,207.0,261.0
1001,surf,2018-09-28,183.74,207.0,261.0
1001,surf,2018-09-29,29.58,207.0,261.0
1001,surf,2018-09-30,179.68,207.0,261.0
1001,surf,2018-09-30,0.0,207.0,261.0
1001,surf,2018-09-30,176.01,207.0,261.0
1001,surf,2018-10-01,643.67,207.0,261.0
1001,surf,2018-10-02,0.0,207.0,261.0
1001,surf,2018-10-02,364.61,207.0,261.0
1001,surf,2018-10-02,502.14,207.0,261.0
1001,surf,2018-10-02,0.0,207.0,261.0
1001,surf,2018-10-03,172.24,207.0,261.0
1001,surf,2018-10-03,479.82,207.0,261.0
1001,surf,2018-10-04,501.87,207.0,261.0
1001,surf,2018-10-04,567.54,207.0,261.0
1001,surf,2018-10-04,701.01,207.0,261.0
1001,surf,2018-10-05,500.02,207.0,261.0
1001,surf,2018-10-05,62.08,207.0,261.0
1001,surf,2018-10-06,57.66,207.0,261.0
1001,surf,2018-10-08,322.28,207.0,261.0
1001,surf,2018-10-08,782.36,207.0,261.0
1001,surf,2018-10-08,759.57,207.0,261.0
1001,surf,2018-10-08,228.29,207.0,261.0
1001,surf,2018-10-09,1067.99,207.0,261.0
1001,surf,2018-10-09,25.41,207.0,261.0
1001,surf,2018-10-09,703.4,207.0,261.0
1001,surf,2018-10-10,709.95,207.0,261.0
1001,surf,2018-10-11,409.07,207.0,261.0
1001,surf,2018-10-12,778.01,207.0,261.0
1001,surf,2018-10-13,0.0,207.0,261.0
1001,surf,2018-10-13,734.39,207.0,261.0
1001,surf,2018-10-14,310.43,207.0,261.0
1001,surf,2018-10-14,489.12,207.0,261.0
1001,surf,2018-10-16,0.0,207.0,261.0
1001,surf,2018-10-17,0.0,207.0,261.0
1001,surf,2018-10-17,976.69,207.0,261.0
1001,surf,2018-10-18,534.65,207.0,261.0
1001,surf,2018-10-18,41.7,207.0,261.0
1001,surf,2018-10-19,248.02,207.0,261.0
1001,surf,2018-10-19,1123.93,207.0,261.0
1001,surf,2018-10-19,83.7,207.0,261.0
1001,surf,2018-10-21,596.08,207.0,261.0
1001,surf,2018-10-21,0.0,207.0,261.0
1001,surf,2018-10-22,692.92,207.0,261.0
1001,surf,2018-10-22,564.67,207.0,261.0
1001,surf,2018-10-22,523.81,207.0,261.0
1001,surf,2018-10-22,604.6,207.0,261.0
1001,surf,2018-10-22,76.71,207.0,261.0
1001,surf,2018-10-23,483.49,207.0,261.0
1001,surf,2018-10-23,155.43,207.0,261.0
1001,surf,2018-10-23,234.08,207.0,261.0
1001,surf,2018-10-24,644.89,207.0,261.0
1001,surf,2018-10-24,494.7,207.0,261.0
1001,surf,2018-10-26,744.51,207.0,261.0
1001,surf,2018-10-26,112.57,207.0,261.0
1001,surf,2018-10-27,45.03,207.0,261.0
1001,surf,2018-10-28,501.53,207.0,261.0
1001,surf,2018-10-28,0.0,207.0,261.0
1001,surf,2018-10-31,0.0,207.0,261.0
1001,surf,2018-10-31,372.12,207.0,261.0
1001,surf,2018-10-31,319.32,207.0,261.0
1001,surf,2018-10-31,282.41,207.0,261.0
1001,surf,2018-11-01,56.27,207.0,261.0
1001,surf,2018-11-01,342.59,207.0,261.0
1001,surf,2018-11-02,0.0,207.0,261.0
1001,surf,2018-11-03,417.45,207.0,261.0
1001,surf,2018-11-04,16.97,207.0,261.0
1001,surf,2018-11-05,0.0,207.0,261.0
1001,surf,2018-11-05,571.63,207.0,261.0
1001,surf,2018-11-06,451.41,207.0,261.0
1001,surf,2018-11-06,502.51,207.0,261.0
1001,surf,2018-11-07,315.59,207.0,261.0
1001,surf,2018-11-09,1049.78,207.0,261.0
1001,surf,2018-11-09,339.89,207.0,261.0
1001,surf,2018-11-09,314.88,207.0,261.0
1001,surf,2018-11-10,418.75,207.0,261.0
1001,surf,2018-11-10,598.66,207.0,261.0
1001,surf,2018-11-10,89.57,207.0,261.0
1001,surf,2018-11-11,438.76,207.0,261.0
1001,surf,2018-11-11,180.0,207.0,261.0
1001,surf,2018-11-11,407.55,207.0,261.0
1001,surf,2018-11-12,425.85,207.0,261.0
1001,surf,2018-11-12,101.15,207.0,261.0
1001,surf,2018-11-14,334.23,207.0,261.0
1001,surf,2018-11-14,259.69,207.0,261.0
1001,surf,2018-11-14,430.43,207.0,261.0
1001,surf,2018-11-15,172.14,207.0,261.0
1001,surf,2018-11-16,196.94,207.0,261.0
1001,surf,2018-11-16,563.83,207.0,261.0
1001,surf,2018-11-17,409.19,207.0,261.0
1001,surf,2018-11-17,112.45,207.0,261.0
1001,surf,2018-11-18,523.9,207.0,261.0
1001,surf,2018-11-19,377.89,207.0,261.0
1001,surf,2018-11-19,599.89,207.0,261.0
1001,surf,2018-11-20,550.25,207.0,261.0
1001,surf,2018-11-21,92.86,207.0,261.0
1001,surf,2018-11-21,416.1,207.0,261.0
1001,surf,2018-11-21,351.81,207.0,261.0
1001,surf,2018-11-22,404.96,207.0,261.0
1001,surf,2018-11-23,756.93,207.0,261.0
1001,surf,2018-11-24,402.83,207.0,261.0
1001,surf,2018-11-24,186.8,207.0,261.0
1001,surf,2018-11-25,288.27,207.0,261.0
1001,surf,2018-11-25,0.0,207.0,261.0
1001,surf,2018-11-26,548.88,207.0,261.0
1001,surf,2018-11-26,542.02,207.0,261.0
1001,surf,2018-11-27,135.18,207.0,261.0
1001,surf,2018-11-27,618.84,207.0,261.0
1001,surf,2018-11-28,121.3,207.0,261.0
1001,surf,2018-11-28,255.14,207.0,261.0
1001,surf,2018-11-28,782.11,207.0,261.0
1001,surf,2018-11-29,596.61,207.0,261.0
1001,surf,2018-11-30,433.57,207.0,261.0
1001,surf,2018-12-02,468.54,207.0,261.0
1001,surf,2018-12-02,55.48,207.0,261.0
1001,surf,2018-12-03,474.35,207.0,261.0
1001,surf,2018-12-03,144.94,207.0,261.0
1001,surf,2018-12-03,0.0,207.0,261.0
1001,surf,2018-12-03,161.81,207.0,261.0
1001,surf,2018-12-04,428.13,207.0,261.0
1001,surf,2018-12-04,695.82,207.0,261.0
1001,surf,2018-12-05,502.69,207.0,261.0
1001,surf,2018-12-05,236.96,207.0,261.0
1001,surf,2018-12-07,317.01,207.0,261.0
1001,surf,2018-12-08,352.31,207.0,261.0
1001,surf,2018-12-08,276.47,207.0,261.0
1001,surf,2018-12-08,127.92,207.0,261.0
1001,surf,2018-12-09,656.04,207.0,261.0
1001,surf,2018-12-09,456.16,207.0,261.0
1001,surf,2018-12-09,450.76,207.0,261.0
1001,surf,2018-12-10,14.03,207.0,261.0
1001,surf,2018-12-10,0.0,207.0,261.0
1001,surf,2018-12-11,0.0,207.0,261.0
1001,surf,2018-12-12,398.5,207.0,261.0
1001,surf,2018-12-12,1142.25,207.0,261.0
1001,surf,2018-12-12,235.5,207.0,261.0
1001,surf,2018-12-13,761.92,207.0,261.0
1001,surf,2018-12-13,149.17,207.0,261.0
1001,surf,2018-12-13,408.97,207.0,261.0
1001,surf,2018-12-14,0.0,207.0,261.0
1001,surf,2018-12-14,130.36,207.0,261.0
1001,surf,2018-12-14,152.95,207.0,261.0
1001,surf,2018-12-15,395.04,207.0,261.0
1001,surf,2018-12-15,30.46,207.0,261.0
1001,surf,2018-12-16,624.34,207.0,261.0
1001,surf,2018-12-17,106.54,207.0,261.0
1001,surf,2018-12-18,1119.44,207.0,261.0
1001,surf,2018-12-20,273.02,207.0,261.0
1001,surf,2018-12-20,376.1,207.0,261.0
1001,surf,2018-12-21,167.42,207.0,261.0
1001,surf,2018-12-21,330.22,207.0,261.0
1001,surf,2018-12-21,822.06,207.0,261.0
1001,surf,2018-12-23,440.45,207.0,261.0
1001,surf,2018-12-23,0.0,207.0,261.0
1001,surf,2018-12-24,0.0,207.0,261.0
1001,surf,2018-12-24,51.38,207.0,261.0
1001,surf,2018-12-25,629.16,207.0,261.0
1001,surf,2018-12-26,694.5,207.0,261.0
1001,surf,2018-12-26,150.67,207.0,261.0
1001,surf,2018-12-27,157.2,207.0,261.0
1001,surf,2018-12-27,632.84,207.0,261.0
1001,surf,2018-12-27,227.76,207.0,261.0
1001,surf,2018-12-27,158.71,207.0,261.0
1001,surf,2018-12-27,118.17,207.0,261.0
1001,surf,2018-12-28,149.43,207.0,261.0
1001,surf,2018-12-28,417.5,207.0,261.0
1001,surf,2018-12-29,261.88,207.0,261.0
1001,surf,2018-12-29,295.16,207.0,261.0
1001,surf,2018-12-29,0.0,207.0,261.0
1001,surf,2018-12-29,534.38,207.0,261.0
1001,surf,2018-12-29,538.07,207.0,261.0
1001,surf,2018-12-30,19.9,207.0,261.0
1001,surf,2018-12-31,448.34,207.0,261.0
1002,surf,2018-10-22,686.01,88.0,113.0
1002,surf,2018-10-22,939.47,88.0,113.0
1002,surf,2018-10-22,295.5,88.0,113.0
1002,surf,2018-10-23,0.0,88.0,113.0
1002,surf,2018-10-23,668.82,88.0,113.0
1002,surf,2018-10-23,0.0,88.0,113.0
1002,surf,2018-10-23,0.0,88.0,113.0
1002,surf,2018-10-24,391.97,88.0,113.0
1002,surf,2018-10-24,455.07,88.0,113.0
1002,surf,2018-10-25,330.79,88.0,113.0
1002,surf,2018-10-25,645.83,88.0,113.0
1002,surf,2018-10-25,193.73,88.0,113.0
1002,surf,2018-10-26,674.92,88.0,113.0
1002,surf,2018-10-26,0.0,88.0,113.0
1002,surf,2018-10-27,185.18,88.0,113.0
1002,surf,2018-10-28,29.66,88.0,113.0
1002,surf,2018-10-29,518.2,88.0,113.0
1002,surf,2018-10-30,0.0,88.0,113.0
1002,surf,2018-10-30,519.42,88.0,113.0
1002,surf,2018-10-31,0.0,88.0,113.0
1002,surf,2018-10-31,17.44,88.0,113.0
1002,surf,2018-11-03,146.28,88.0,113.0
1002,surf,2018-11-04,520.93,88.0,113.0
1002,surf,2018-11-04,324.99,88.0,113.0
1002,surf,2018-11-04,121.14,88.0,113.0
1002,surf,2018-11-04,479.86,88.0,113.0
1002,surf,2018-11-04,680.93,88.0,113.0
1002,surf,2018-11-05,0.0,88.0,113.0
1002,surf,2018-11-05,357.76,88.0,113.0
1002,surf,2018-11-06,341.73,88.0,113.0
1002,surf,2018-11-06,438.27,88.0,113.0
1002,surf,2018-11-06,481.76,88.0,113.0
1002,surf,2018-11-07,420.18,88.0,113.0
1002,surf,2018-11-07,0.0,88.0,113.0
1002,surf,2018-11-08,662.95,88.0,113.0
1002,surf,2018-11-09,0.0,88.0,113.0
1002,surf,2018-11-10,484.52,88.0,113.0
1002,surf,2018-11-10,368.29,88.0,113.0
1002,surf,2018-11-12,0.0,88.0,113.0
1002,surf,2018-11-13,451.19,88.0,113.0
1002,surf,2018-11-15,379.47,88.0,113.0
1002,surf,2018-11-15,428.34,88.0,113.0
1002,surf,2018-11-16,938.15,88.0,113.0
1002,surf,2018-11-17,0.0,88.0,113.0
1002,surf,2018-11-17,758.46,88.0,113.0
1002,surf,2018-11-18,64.63,88.0,113.0
1002,surf,2018-11-18,459.71,88.0,113.0
1002,surf,2018-11-18,258.14,88.0,113.0
1002,surf,2018-11-19,236.73,88.0,113.0
1002,surf,2018-11-20,989.91,88.0,113.0
1002,surf,2018-11-20,0.0,88.0,113.0
1002,surf,2018-11-20,339.58,88.0,113.0
1002,surf,2018-11-21,355.75,88.0,113.0
1002,surf,2018-11-21,487.77,88.0,113.0
1002,surf,2018-11-21,71.21,88.0,113.0
1002,surf,2018-11-22,0.0,88.0,113.0
1002,surf,2018-11-22,670.11,88.0,113.0
1002,surf,2018-11-23,336.55,88.0,113.0
1002,surf,2018-11-23,276.94,88.0,113.0
1002,surf,2018-11-23,683.71,88.0,113.0
1002,surf,2018-11-25,403.56,88.0,113.0
1002,surf,2018-11-27,1081.69,88.0,113.0
1002,surf,2018-11-27,495.82,88.0,113.0
1002,surf,2018-11-27,0.0,88.0,113.0
1002,surf,2018-11-27,214.38,88.0,113.0
1002,surf,2018-11-27,447.57,88.0,113.0
1002,surf,2018-11-28,599.29,88.0,113.0
1002,surf,2018-11-28,289.23,88.0,113.0
1002,surf,2018-11-29,148.72,88.0,113.0
1002,surf,2018-11-29,303.57,88.0,113.0
1002,surf,2018-11-29,103.67,88.0,113.0
1002,surf,2018-11-30,602.82,88.0,113.0
1002,surf,2018-11-30,638.82,88.0,113.0
1002,surf,2018-12-02,39.18,88.0,113.0
1002,surf,2018-12-02,0.0,88.0,113.0
1002,surf,2018-12-02,404.86,88.0,113.0
1002,surf,2018-12-02,393.61,88.0,113.0
1002,surf,2018-12-03,404.03,88.0,113.0
1002,surf,2018-12-03,250.65,88.0,113.0
1002,surf,2018-12-04,354.06,88.0,113.0
1002,surf,2018-12-04,385.82,88.0,113.0
1002,surf,2018-12-04,383.31,88.0,113.0
1002,surf,2018-12-04,0.0,88.0,113.0
1002,surf,2018-12-05,427.3,88.0,113.0
1002,surf,2018-12-05,202.92,88.0,113.0
1002,surf,2018-12-06,0.0,88.0,113.0
1002,surf,2018-12-06,109.41,88.0,113.0
1002,surf,2018-12-07,284.04,88.0,113.0
1002,surf,2018-12-07,305.77,88.0,113.0
1002,surf,2018-12-07,0.0,88.0,113.0
1002,surf,2018-12-08,0.0,88.0,113.0
1002,surf,2018-12-09,35.91,88.0,113.0
1002,surf,2018-12-10,0.0,88.0,113.0
1002,surf,2018-12-10,0.0,88.0,113.0
1002,surf,2018-12-13,0.0,88.0,113.0
1002,surf,2018-12-14,77.82,88.0,113.0
1002,surf,2018-12-14,440.69,88.0,113.0
1002,surf,2018-12-14,759.11,88.0,113.0
1002,surf,2018-12-15,0.0,88.0,113.0
1002,surf,2018-12-15,475.07,88.0,113.0
1002,surf,2018-12-16,286.44,88.0,113.0
1002,surf,2018-12-17,413.67,88.0,113.0
1002,surf,2018-12-18,295.35,88.0,113.0
1002,surf,2018-12-18,421.01,88.0,113.0
1002,surf,2018-12-18,131.94,88.0,113.0
1002,surf,2018-12-18,40.08,88.0,113.0
1002,surf,2018-12-18,0.0,88.0,113.0
1002,surf,2018-12-19,369.6,88.0,113.0
1002,surf,2018-12-20,388.33,88.0,113.0
1002,surf,2018-12-20,838.7,88.0,113.0
1002,surf,2018-12-20,769.06,88.0,113.0
1002,surf,2018-12-20,46.15,88.0,113.0
1002,surf,2018-12-23,809.65,88.0,113.0
1002,surf,2018-12-24,681.36,88.0,113.0
1002,surf,2018-12-24,196.59,88.0,113.0
1002,surf,2018-12-26,491.99,88.0,113.0
1002,surf,2018-12-26,0.0,88.0,113.0
1002,surf,2018-12-26,551.08,88.0,113.0
1002,surf,2018-12-27,0.0,88.0,113.0
1002,surf,2018-12-27,0.0,88.0,113.0
1002,surf,2018-12-29,0.0,88.0,113.0
1002,surf,2018-12-29,849.56,88.0,113.0
1002,surf,2018-12-30,743.31,88.0,113.0
1002,surf,2018-12-31,338.81,88.0,113.0
1003,surf,2018-12-17,744.16,50.0,149.0
1003,surf,2018-12-17,103.85,50.0,149.0
1003,surf,2018-12-18,69.67,50.0,149.0
1003,surf,2018-12-18,854.15,50.0,149.0
1003,surf,2018-12-18,391.18,50.0,149.0
1003,surf,2018-12-18,937.01,50.0,149.0
1003,surf,2018-12-18,815.49,50.0,149.0
1003,surf,2018-12-19,477.9,50.0,149.0
1003,surf,2018-12-20,397.87,50.0,149.0
1003,surf,2018-12-20,393.45,50.0,149.0
1003,surf,2018-12-20,711.87,50.0,149.0
1003,surf,2018-12-21,470.86,50.0,149.0
1003,surf,2018-12-21,375.99,50.0,149.0
1003,surf,2018-12-21,796.35,50.0,149.0
1003,surf,2018-12-21,694.68,50.0,149.0
1003,surf,2018-12-22,223.18,50.0,149.0
1003,surf,2018-12-22,0.0,50.0,149.0
1003,surf,2018-12-22,470.54,50.0,149.0
1003,surf,2018-12-22,350.99,50.0,149.0
1003,surf,2018-12-22,388.75,50.0,149.0
1003,surf,2018-12-22,308.42,50.0,149.0
1003,surf,2018-12-22,606.47,50.0,149.0
1003,surf,2018-12-23,287.0,50.0,149.0
1003,surf,2018-12-23,393.68,50.0,149.0
1003,surf,2018-12-23,1220.86,50.0,149.0
1003,surf,2018-12-23,298.29,50.0,149.0
1003,surf,2018-12-24,208.56,50.0,149.0
1003,surf,2018-12-24,1222.45,50.0,149.0
1003,surf,2018-12-24,593.05,50.0,149.0
1003,surf,2018-12-25,369.52,50.0,149.0
1003,surf,2018-12-25,543.7,50.0,149.0
1003,surf,2018-12-26,887.7,50.0,149.0
1003,surf,2018-12-26,222.22,50.0,149.0
1003,surf,2018-12-26,404.45,50.0,149.0
1003,surf,2018-12-27,576.2,50.0,149.0
1003,surf,2018-12-28,306.72,50.0,149.0
1003,surf,2018-12-28,356.3,50.0,149.0
1003,surf,2018-12-28,41.13,50.0,149.0
1003,surf,2018-12-28,558.75,50.0,149.0
1003,surf,2018-12-28,570.6,50.0,149.0
1003,surf,2018-12-28,312.11,50.0,149.0
1003,surf,2018-12-28,529.43,50.0,149.0
1003,surf,2018-12-28,956.82,50.0,149.0
1003,surf,2018-12-28,665.26,50.0,149.0
1003,surf,2018-12-29,699.34,50.0,149.0
1003,surf,2018-12-29,985.03,50.0,149.0
1003,surf,2018-12-29,262.71,50.0,149.0
1003,surf,2018-12-30,239.52,50.0,149.0
1003,surf,2018-12-30,524.63,50.0,149.0
1003,surf,2018-12-30,889.09,50.0,149.0
1003,surf,2018-12-31,638.26,50.0,149.0
1003,surf,2018-12-31,697.93,50.0,149.0
1004,surf,2018-05-24,744.08,177.0,370.0
1004,surf,2018-05-25,298.53,177.0,370.0
1004,surf,2018-05-25,543.76,177.0,370.0
1004,surf,2018-05-26,681.21,177.0,370.0
1004,surf,2018-05-26,551.42,177.0,370.0
1004,surf,2018-05-27,0.0,177.0,370.0
1004,surf,2018-05-27,554.16,177.0,370.0
1004,surf,2018-05-27,562.7,177.0,370.0
1004,surf,2018-05-27,201.65,177.0,370.0
1004,surf,2018-05-28,39.79,177.0,370.0
1004,surf,2018-05-29,0.0,177.0,370.0
1004,surf,2018-05-29,456.88,177.0,370.0
1004,surf,2018-05-29,503.22,177.0,370.0
1004,surf,2018-05-30,0.0,177.0,370.0
1004,surf,2018-05-30,794.31,177.0,370.0
1004,surf,2018-05-31,335.65,177.0,370.0
1004,surf,2018-05-31,279.85,177.0,370.0
1004,surf,2018-06-01,435.57,177.0,370.0
1004,surf,2018-06-02,261.33,177.0,370.0
1004,surf,2018-06-02,0.0,177.0,370.0
1004,surf,2018-06-04,9.19,177.0,370.0
1004,surf,2018-06-04,346.07,177.0,370.0
1004,surf,2018-06-04,670.54,177.0,370.0
1004,surf,2018-06-04,0.0,177.0,370.0
1004,surf,2018-06-04,0.0,177.0,370.0
1004,surf,2018-06-04,223.05,177.0,370.0
1004,surf,2018-06-05,56.68,177.0,370.0
1004,surf,2018-06-05,396.76,177.0,370.0
1004,surf,2018-06-06,63.63,177.0,370.0
1004,surf,2018-06-07,0.0,177.0,370.0
1004,surf,2018-06-07,749.61,177.0,370.0
1004,surf,2018-06-08,278.56,177.0,370.0
1004,surf,2018-06-08,212.64,177.0,370.0
1004,surf,2018-06-08,411.51,177.0,370.0
1004,surf,2018-06-08,0.0,177.0,370.0
1004,surf,2018-06-08,324.03,177.0,370.0
1004,surf,2018-06-09,334.13,177.0,370.0
1004,surf,2018-06-09,614.57,177.0,370.0
1004,surf,2018-06-09,429.26,177.0,370.0
1004,surf,2018-06-10,0.0,177.0,370.0
1004,surf,2018-06-10,166.61,177.0,370.0
1004,surf,2018-06-10,669.5,177.0,370.0
1004,surf,2018-06-11,89.89,177.0,370.0
1004,surf,2018-06-11,241.61,177.0,370.0
1004,surf,2018-06-12,242.95,177.0,370.0
1004,surf,2018-06-12,251.74,177.0,370.0
1004,surf,2018-06-13,627.3,177.0,370.0
1004,surf,2018-06-13,0.0,177.0,370.0
1004,surf,2018-06-13,509.88,177.0,370.0
1004,surf,2018-06-14,19.51,177.0,370.0
1004,surf,2018-06-14,167.34,177.0,370.0
1004,surf,2018-06-14,1002.9,177.0,370.0
1004,surf,2018-06-14,703.13,177.0,370.0
1004,surf,2018-06-14,151.72,177.0,370.0
1004,surf,2018-06-15,442.24,177.0,370.0
1004,surf,2018-06-15,270.01,177.0,370.0
1004,surf,2018-06-15,408.88,177.0,370.0
1004,surf,2018-06-16,533.39,177.0,370.0
1004,surf,2018-06-16,315.43,177.0,370.0
1004,surf,2018-06-16,0.0,177.0,370.0
1004,surf,2018-06-17,563.3,177.0,370.0
1004,surf,2018-06-17,917.58,177.0,370.0
1004,surf,2018-06-18,228.84,177.0,370.0
1004,surf,2018-06-18,40.85,177.0,370.0
1004,surf,2018-06-19,0.0,177.0,370.0
1004,surf,2018-06-19,68.77,177.0,370.0
1004,surf,2018-06-19,466.79,177.0,370.0
1004,surf,2018-06-19,378.78,177.0,370.0
1004,surf,2018-06-19,241.01,177.0,370.0
1004,surf,2018-06-20,281.19,177.0,370.0
1004,surf,2018-06-20,437.17,177.0,370.0
1004,surf,2018-06-20,178.35,177.0,370.0
1004,surf,2018-06-21,365.7,177.0,370.0
1004,surf,2018-06-22,419.42,177.0,370.0
1004,surf,2018-06-22,294.85,177.0,370.0
1004,surf,2018-06-22,0.0,177.0,370.0
1004,surf,2018-06-25,476.17,177.0,370.0
1004,surf,2018-06-26,257.65,177.0,370.0
1004,surf,2018-06-26,0.0,177.0,370.0
1004,surf,2018-06-27,158.17,177.0,370.0
1004,surf,2018-06-27,96.53,177.0,370.0
1004,surf,2018-06-27,785.28,177.0,370.0
1004,surf,2018-06-27,0.0,177.0,370.0
1004,surf,2018-06-29,0.0,177.0,370.0
1004,surf,2018-06-29,584.94,177.0,370.0
1004,surf,2018-06-29,0.0,177.0,370.0
1004,surf,2018-06-29,325.54,177.0,370.0
1004,surf,2018-06-30,175.36,177.0,370.0
1004,surf,2018-06-30,299.42,177.0,370.0
1004,surf,2018-06-30,0.0,177.0,370.0
1004,surf,2018-07-02,158.18,177.0,370.0
1004,surf,2018-07-03,169.79,177.0,370.0
1004,surf,2018-07-03,417.22,177.0,370.0
1004,surf,2018-07-03,485.78,177.0,370.0
1004,surf,2018-07-03,0.0,177.0,370.0
1004,surf,2018-07-03,0.0,177.0,370.0
1004,surf,2018-07-04,315.27,177.0,370.0
1004,surf,2018-07-04,0.0,177.0,370.0
1004,surf,2018-07-04,870.84,177.0,370.0
1004,surf,2018-07-04,519.41,177.0,370.0
1004,surf,2018-07-04,290.92,177.0,370.0
1004,surf,2018-07-05,125.03,177.0,370.0
1004,surf,2018-07-06,295.94,177.0,370.0
1004,surf,2018-07-07,510.85,177.0,370.0
1004,surf,2018-07-07,372.27,177.0,370.0
1004,surf,2018-07-07,749.05,177.0,370.0
1004,surf,2018-07-07,651.44,177.0,370.0
1004,surf,2018-07-09,388.09,177.0,370.0
1004,surf,2018-07-09,579.41,177.0,370.0
1004,surf,2018-07-09,0.0,177.0,370.0
1004,surf,2018-07-10,756.7,177.0,370.0
1004,surf,2018-07-11,270.13,177.0,370.0
1004,surf,2018-07-11,483.77,177.0,370.0
1004,surf,2018-07-12,360.95,177.0,370.0
1004,surf,2018-07-13,357.76,177.0,370.0
1004,surf,2018-07-13,1052.62,177.0,370.0
1004,surf,2018-07-14,0.0,177.0,370.0
1004,surf,2018-07-14,577.22,177.0,370.0
1004,surf,2018-07-16,33.08,177.0,370.0
1004,surf,2018-07-16,394.5,177.0,370.0
1004,surf,2018-07-16,164.94,177.0,370.0
1004,surf,2018-07-16,0.0,177.0,370.0
1004,surf,2018-07-16,242.66,177.0,370.0
1004,surf,2018-07-17,32.61,177.0,370.0
1004,surf,2018-07-17,359.45,177.0,370.0
1004,surf,2018-07-18,113.06,177.0,370.0
1004,surf,2018-07-18,456.14,177.0,370.0
1004,surf,2018-07-18,236.24,177.0,370.0
1004,surf,2018-07-18,655.21,177.0,370.0
1004,surf,2018-07-19,595.22,177.0,370.0
1004,surf,2018-07-19,0.0,177.0,370.0
1004,surf,2018-07-19,363.44,177.0,370.0
1004,surf,2018-07-20,496.97,177.0,370.0
1004,surf,2018-07-21,527.83,177.0,370.0
1004,surf,2018-07-21,446.72,177.0,370.0
1004,surf,2018-07-21,357.1,177.0,370.0
