user_id,plan,session_date,mb_used,total_messages_used,total_minutes
1001,surf,2018-09-21,281.98,2.0,21.0
1001,surf,2018-09-22,172.1,1.0,0.0
1001,surf,2018-09-23,693.58,1.0,6.33
1001,surf,2018-09-23,553.63,1.0,6.33
1001,surf,2018-09-24,73.9,2.0,20.869999999999997
1001,surf,2018-09-24,341.62,2.0,20.869999999999997
1001,surf,2018-09-24,494.72,2.0,20.869999999999997
1001,surf,2018-09-25,94.95,1.0,0.0
1001,surf,2018-09-27,236.4,1.0,1.4
1001,surf,2018-09-27,44.91,1.0,1.4
1001,surf,2018-09-27,831.08,1.0,1.4
1001,surf,2018-09-27,379.49,1.0,1.4
1001,surf,2018-09-28,0.0,1.0,20.74
1001,surf,2018-09-28,306.56,1.0,20.74
1001,surf,2018-09-28,183.74,1.0,20.74
1001,surf,2018-09-29,29.58,1.0,0.0
1001,surf,2018-09-30,179.68,0.0,42.57
1001,surf,2018-09-30,0.0,0.0,42.57
1001,surf,2018-09-30,176.01,0.0,42.57
1001,surf,2018-10-01,643.67,1.0,0.0
1001,surf,2018-10-02,0.0,2.0,0.0
1001,surf,2018-10-02,364.61,2.0,0.0
1001,surf,2018-10-02,502.14,2.0,0.0
1001,surf,2018-10-02,0.0,2.0,0.0
1001,surf,2018-10-03,172.24,0.0,11.870000000000001
1001,surf,2018-10-03,479.82,0.0,11.870000000000001
1001,surf,2018-10-04,501.87,0.0,4.79
1001,surf,2018-10-04,567.54,0.0,4.79
1001,surf,2018-10-04,701.01,0.0,4.79
1001,surf,2018-10-05,500.02,0.0,9.47
1001,surf,2018-10-05,62.08,0.0,9.47
1001,surf,2018-10-06,57.66,1.0,0.0
1001,surf,2018-10-08,322.28,1.0,11.98
1001,surf,2018-10-08,782.36,1.0,11.98
1001,surf,2018-10-08,759.57,1.0,11.98
1001,surf,2018-10-08,228.29,1.0,11.98
1001,surf,2018-10-09,1067.99,3.0,0.0
1001,surf,2018-10-09,25.41,3.0,0.0
1001,surf,2018-10-09,703.4,3.0,0.0
1001,surf,2018-10-10,709.95,1.0,0.0
1001,surf,2018-10-11,409.07,4.0,4.21
1001,surf,2018-10-12,778.01,4.0,20.06
1001,surf,2018-10-13,0.0,2.0,10.43
1001,surf,2018-10-13,734.39,2.0,10.43
1001,surf,2018-10-14,310.43,3.0,29.18
1001,surf,2018-10-14,489.12,3.0,29.18
1001,surf,2018-10-16,0.0,1.0,28.480000000000004
1001,surf,2018-10-17,0.0,1.0,15.83
1001,surf,2018-10-17,976.69,1.0,15.83
1001,surf,2018-10-18,534.65,3.0,0.0
1001,surf,2018-10-18,41.7,3.0,0.0
1001,surf,2018-10-19,248.02,5.0,4.0
1001,surf,2018-10-19,1123.93,5.0,4.0
1001,surf,2018-10-19,83.7,5.0,4.0
1001,surf,2018-10-21,596.08,1.0,28.619999999999997
1001,surf,2018-10-21,0.0,1.0,28.619999999999997
1001,surf,2018-10-22,692.92,0.0,0.0
1001,surf,2018-10-22,564.67,0.0,0.0
1001,surf,2018-10-22,523.81,0.0,0.0
1001,surf,2018-10-22,604.6,0.0,0.0
1001,surf,2018-10-22,76.71,0.0,0.0
1001,surf,2018-10-23,483.49,1.0,15.12
1001,surf,2018-10-23,155.43,1.0,15.12
1001,surf,2018-10-23,234.08,1.0,15.12
1001,surf,2018-10-24,644.89,0.0,23.36
1001,surf,2018-10-24,494.7,0.0,23.36
1001,surf,2018-10-26,744.51,4.0,15.24
1001,surf,2018-10-26,112.57,4.0,15.24
1001,surf,2018-10-27,45.03,1.0,23.72
1001,surf,2018-10-28,501.53,1.0,37.230000000000004
1001,surf,2018-10-28,0.0,1.0,37.230000000000004
1001,surf,2018-10-31,0.0,2.0,35.99
1001,surf,2018-10-31,372.12,2.0,35.99
1001,surf,2018-10-31,319.32,2.0,35.99
1001,surf,2018-10-31,282.41,2.0,35.99
1001,surf,2018-11-01,56.27,0.0,3.33
1001,surf,2018-11-01,342.59,0.0,3.33
1001,surf,2018-11-02,0.0,0.0,0.0
1001,surf,2018-11-03,417.45,3.0,12.01
1001,surf,2018-11-04,16.97,0.0,16.33
1001,surf,2018-11-05,0.0,2.0,6.57
1001,surf,2018-11-05,571.63,2.0,6.57
1001,surf,2018-11-06,451.41,0.0,5.03
1001,surf,2018-11-06,502.51,0.0,5.03
1001,surf,2018-11-07,315.59,1.0,11.67
1001,surf,2018-11-09,1049.78,0.0,1.0
1001,surf,2018-11-09,339.89,0.0,1.0
1001,surf,2018-11-09,314.88,0.0,1.0
1001,surf,2018-11-10,418.75,4.0,13.18
1001,surf,2018-11-10,598.66,4.0,13.18
1001,surf,2018-11-10,89.57,4.0,13.18
1001,surf,2018-11-11,438.76,1.0,39.35
1001,surf,2018-11-11,180.0,1.0,39.35
1001,surf,2018-11-11,407.55,1.0,39.35
1001,surf,2018-11-12,425.85,0.0,7.41
1001,surf,2018-11-12,101.15,0.0,7.41
1001,surf,2018-11-14,334.23,2.0,30.47
1001,surf,2018-11-14,259.69,2.0,30.47
1001,surf,2018-11-14,430.43,2.0,30.47
1001,surf,2018-11-15,172.14,4.0,57.1
1001,surf,2018-11-16,196.94,0.0,16.41
1001,surf,2018-11-16,563.83,0.0,16.41
1001,surf,2018-11-17,409.19,1.0,18.3
1001,surf,2018-11-17,112.45,1.0,18.3
1001,surf,2018-11-18,523.9,1.0,0.0
1001,surf,2018-11-19,377.89,1.0,2.4
1001,surf,2018-11-19,599.89,1.0,2.4
1001,surf,2018-11-20,550.25,0.0,9.94
1001,surf,2018-11-21,92.86,0.0,14.67
1001,surf,2018-11-21,416.1,0.0,14.67
1001,surf,2018-11-21,351.81,0.0,14.67
1001,surf,2018-11-22,404.96,1.0,7.2
1001,surf,2018-11-23,756.93,0.0,13.84
1001,surf,2018-11-24,402.83,1.0,11.25
1001,surf,2018-11-24,186.8,1.0,11.25
1001,surf,2018-11-25,288.27,3.0,27.8
1001,surf,2018-11-25,0.0,3.0,27.8
1001,surf,2018-11-26,548.88,1.0,19.41
1001,surf,2018-11-26,542.02,1.0,19.41
1001,surf,2018-11-27,135.18,1.0,0.0
1001,surf,2018-11-27,618.84,1.0,0.0
1001,surf,2018-11-28,121.3,2.0,21.87
1001,surf,2018-11-28,255.14,2.0,21.87
1001,surf,2018-11-28,782.11,2.0,21.87
1001,surf,2018-11-29,596.61,0.0,7.72
1001,surf,2018-11-30,433.57,1.0,11.62
1001,surf,2018-12-02,468.54,1.0,9.91
1001,surf,2018-12-02,55.48,1.0,9.91
1001,surf,2018-12-03,474.35,1.0,0.0
1001,surf,2018-12-03,144.94,1.0,0.0
1001,surf,2018-12-03,0.0,1.0,0.0
1001,surf,2018-12-03,161.81,1.0,0.0
1001,surf,2018-12-04,428.13,1.0,41.75
1001,surf,2018-12-04,695.82,1.0,41.75
1001,surf,2018-12-05,502.69,3.0,10.32
1001,surf,2018-12-05,236.96,3.0,10.32
1001,surf,2018-12-07,317.01,1.0,11.13
1001,surf,2018-12-08,352.31,1.0,7.14
1001,surf,2018-12-08,276.47,1.0,7.14
1001,surf,2018-12-08,127.92,1.0,7.14
1001,surf,2018-12-09,656.04,0.0,6.57
1001,surf,2018-12-09,456.16,0.0,6.57
1001,surf,2018-12-09,450.76,0.0,6.57
1001,surf,2018-12-10,14.03,4.0,5.76
1001,surf,2018-12-10,0.0,4.0,5.76
1001,surf,2018-12-11,0.0,1.0,31.700000000000003
1001,surf,2018-12-12,398.5,0.0,0.0
1001,surf,2018-12-12,1142.25,0.0,0.0
1001,surf,2018-12-12,235.5,0.0,0.0
1001,surf,2018-12-13,761.92,1.0,6.27
1001,surf,2018-12-13,149.17,1.0,6.27
1001,surf,2018-12-13,408.97,1.0,6.27
1001,surf,2018-12-14,0.0,2.0,0.0
1001,surf,2018-12-14,130.36,2.0,0.0
1001,surf,2018-12-14,152.95,2.0,0.0
1001,surf,2018-12-15,395.04,2.0,0.0
1001,surf,2018-12-15,30.46,2.0,0.0
1001,surf,2018-12-16,624.34,1.0,48.150000000000006
1001,surf,2018-12-17,106.54,3.0,0.0
1001,surf,2018-12-18,1119.44,1.0,0.0
1001,surf,2018-12-20,273.02,3.0,17.52
1001,surf,2018-12-20,376.1,3.0,17.52
1001,surf,2018-12-21,167.42,1.0,0.0
1001,surf,2018-12-21,330.22,1.0,0.0
1001,surf,2018-12-21,822.06,1.0,0.0
1001,surf,2018-12-23,440.45,1.0,1.99
1001,surf,2018-12-23,0.0,1.0,1.99
1001,surf,2018-12-24,0.0,0.0,17.16
1001,surf,2018-12-24,51.38,0.0,17.16
1001,surf,2018-12-25,629.16,4.0,0.0
1001,surf,2018-12-26,694.5,2.0,13.84
1001,surf,2018-12-26,150.67,2.0,13.84
1001,surf,2018-12-27,157.2,1.0,21.689999999999998
1001,surf,2018-12-27,632.84,1.0,21.689999999999998
1001,surf,2018-12-27,227.76,1.0,21.689999999999998
1001,surf,2018-12-27,158.71,1.0,21.689999999999998
1001,surf,2018-12-27,118.17,1.0,21.689999999999998
1001,surf,2018-12-28,149.43,1.0,17.23
1001,surf,2018-12-28,417.5,1.0,17.23
1001,surf,2018-12-29,261.88,0.0,9.73
1001,surf,2018-12-29,295.16,0.0,9.73
1001,surf,2018-12-29,0.0,0.0,9.73
1001,surf,2018-12-29,534.38,0.0,9.73
1001,surf,2018-12-29,538.07,0.0,9.73
1001,surf,2018-12-30,19.9,5.0,18.009999999999998
1001,surf,2018-12-31,448.34,0.0,26.6
1002,surf,2018-10-22,686.01,2.0,0.0
1002,surf,2018-10-22,939.47,2.0,0.0
1002,surf,2018-10-22,295.5,2.0,0.0
1002,surf,2018-10-23,0.0,2.0,1.34
1002,surf,2018-10-23,668.82,2.0,1.34
1002,surf,2018-10-23,0.0,2.0,1.34
1002,surf,2018-10-23,0.0,2.0,1.34
1002,surf,2018-10-24,391.97,1.0,0.0
1002,surf,2018-10-24,455.07,1.0,0.0
1002,surf,2018-10-25,330.79,2.0,0.0
1002,surf,2018-10-25,645.83,2.0,0.0
1002,surf,2018-10-25,193.73,2.0,0.0
1002,surf,2018-10-26,674.92,3.0,10.69
1002,surf,2018-10-26,0.0,3.0,10.69
1002,surf,2018-10-27,185.18,0.0,11.47
1002,surf,2018-10-28,29.66,2.0,6.31
1002,surf,2018-10-29,518.2,0.0,5.15
1002,surf,2018-10-30,0.0,2.0,6.96
1002,surf,2018-10-30,519.42,2.0,6.96
1002,surf,2018-10-31,0.0,1.0,12.21
1002,surf,2018-10-31,17.44,1.0,12.21
1002,surf,2018-11-03,146.28,3.0,20.16
1002,surf,2018-11-04,520.93,1.0,1.25
1002,surf,2018-11-04,324.99,1.0,1.25
1002,surf,2018-11-04,121.14,1.0,1.25
1002,surf,2018-11-04,479.86,1.0,1.25
1002,surf,2018-11-04,680.93,1.0,1.25
1002,surf,2018-11-05,0.0,3.0,0.0
1002,surf,2018-11-05,357.76,3.0,0.0
1002,surf,2018-11-06,341.73,0.0,0.0
1002,surf,2018-11-06,438.27,0.0,0.0
1002,surf,2018-11-06,481.76,0.0,0.0
1002,surf,2018-11-07,420.18,0.0,0.0
1002,surf,2018-11-07,0.0,0.0,0.0
1002,surf,2018-11-08,662.95,2.0,0.0
1002,surf,2018-11-09,0.0,2.0,25.59
1002,surf,2018-11-10,484.52,2.0,13.579999999999998
1002,surf,2018-11-10,368.29,2.0,13.579999999999998
1002,surf,2018-11-12,0.0,1.0,15.66
1002,surf,2018-11-13,451.19,0.0,27.08
1002,surf,2018-11-15,379.47,1.0,31.95
1002,surf,2018-11-15,428.34,1.0,31.95
1002,surf,2018-11-16,938.15,1.0,23.73
1002,surf,2018-11-17,0.0,3.0,5.69
1002,surf,2018-11-17,758.46,3.0,5.69
1002,surf,2018-11-18,64.63,1.0,11.89
1002,surf,2018-11-18,459.71,1.0,11.89
1002,surf,2018-11-18,258.14,1.0,11.89
1002,surf,2018-11-19,236.73,1.0,0.0
1002,surf,2018-11-20,989.91,0.0,20.22
1002,surf,2018-11-20,0.0,0.0,20.22
1002,surf,2018-11-20,339.58,0.0,20.22
1002,surf,2018-11-21,355.75,1.0,4.09
1002,surf,2018-11-21,487.77,1.0,4.09
1002,surf,2018-11-21,71.21,1.0,4.09
1002,surf,2018-11-22,0.0,1.0,2.45
1002,surf,2018-11-22,670.11,1.0,2.45
1002,surf,2018-11-23,336.55,1.0,0.0
1002,surf,2018-11-23,276.94,1.0,0.0
1002,surf,2018-11-23,683.71,1.0,0.0
1002,surf,2018-11-25,403.56,1.0,7.359999999999999
1002,surf,2018-11-27,1081.69,1.0,21.86
1002,surf,2018-11-27,495.82,1.0,21.86
1002,surf,2018-11-27,0.0,1.0,21.86
1002,surf,2018-11-27,214.38,1.0,21.86
1002,surf,2018-11-27,447.57,1.0,21.86
1002,surf,2018-11-28,599.29,0.0,36.34
1002,surf,2018-11-28,289.23,0.0,36.34
1002,surf,2018-11-29,148.72,1.0,0.0
1002,surf,2018-11-29,303.57,1.0,0.0
1002,surf,2018-11-29,103.67,1.0,0.0
1002,surf,2018-11-30,602.82,0.0,24.54
1002,surf,2018-11-30,638.82,0.0,24.54
1002,surf,2018-12-02,39.18,0.0,34.74
1002,surf,2018-12-02,0.0,0.0,34.74
1002,surf,2018-12-02,404.86,0.0,34.74
1002,surf,2018-12-02,393.61,0.0,34.74
1002,surf,2018-12-03,404.03,1.0,24.16
1002,surf,2018-12-03,250.65,1.0,24.16
1002,surf,2018-12-04,354.06,1.0,7.54
1002,surf,2018-12-04,385.82,1.0,7.54
1002,surf,2018-12-04,383.31,1.0,7.54
1002,surf,2018-12-04,0.0,1.0,7.54
1002,surf,2018-12-05,427.3,1.0,0.0
1002,surf,2018-12-05,202.92,1.0,0.0
1002,surf,2018-12-06,0.0,1.0,30.32
1002,surf,2018-12-06,109.41,1.0,30.32
1002,surf,2018-12-07,284.04,2.0,0.0
1002,surf,2018-12-07,305.77,2.0,0.0
1002,surf,2018-12-07,0.0,2.0,0.0
1002,surf,2018-12-08,0.0,0.0,0.0
1002,surf,2018-12-09,35.91,2.0,0.0
1002,surf,2018-12-10,0.0,1.0,15.71
1002,surf,2018-12-10,0.0,1.0,15.71
1002,surf,2018-12-13,0.0,2.0,10.709999999999999
1002,surf,2018-12-14,77.82,1.0,3.7
1002,surf,2018-12-14,440.69,1.0,3.7
1002,surf,2018-12-14,759.11,1.0,3.7
1002,surf,2018-12-15,0.0,2.0,7.04
1002,surf,2018-12-15,475.07,2.0,7.04
1002,surf,2018-12-16,286.44,1.0,27.130000000000003
1002,surf,2018-12-17,413.67,4.0,27.52
1002,surf,2018-12-18,295.35,3.0,0.0
1002,surf,2018-12-18,421.01,3.0,0.0
1002,surf,2018-12-18,131.94,3.0,0.0
1002,surf,2018-12-18,40.08,3.0,0.0
1002,surf,2018-12-18,0.0,3.0,0.0
1002,surf,2018-12-19,369.6,0.0,0.0
1002,surf,2018-12-20,388.33,0.0,0.0
1002,surf,2018-12-20,838.7,0.0,0.0
1002,surf,2018-12-20,769.06,0.0,0.0
1002,surf,2018-12-20,46.15,0.0,0.0
1002,surf,2018-12-23,809.65,2.0,19.39
1002,surf,2018-12-24,681.36,2.0,0.0
1002,surf,2018-12-24,196.59,2.0,0.0
1002,surf,2018-12-26,491.99,2.0,0.0
1002,surf,2018-12-26,0.0,2.0,0.0
1002,surf,2018-12-26,551.08,2.0,0.0
1002,surf,2018-12-27,0.0,0.0,0.0
1002,surf,2018-12-27,0.0,0.0,0.0
1002,surf,2018-12-29,0.0,1.0,0.0
1002,surf,2018-12-29,849.56,1.0,0.0
1002,surf,2018-12-30,743.31,0.0,6.12
1002,surf,2018-12-31,338.81,3.0,0.0
1003,surf,2018-12-17,744.16,4.0,21.67
1003,surf,2018-12-17,103.85,4.0,21.67
1003,surf,2018-12-18,69.67,4.0,56.089999999999996
1003,surf,2018-12-18,854.15,4.0,56.089999999999996
1003,surf,2018-12-18,391.18,4.0,56.089999999999996
1003,surf,2018-12-18,937.01,4.0,56.089999999999996
1003,surf,2018-12-18,815.49,4.0,56.089999999999996
1003,surf,2018-12-19,477.9,6.0,70.22
1003,surf,2018-12-20,397.87,1.0,47.629999999999995
1003,surf,2018-12-20,393.45,1.0,47.629999999999995
1003,surf,2018-12-20,711.87,1.0,47.629999999999995
1003,surf,2018-12-21,470.86,4.0,53.04
1003,surf,2018-12-21,375.99,4.0,53.04
1003,surf,2018-12-21,796.35,4.0,53.04
1003,surf,2018-12-21,694.68,4.0,53.04
1003,surf,2018-12-22,223.18,1.0,62.27
1003,surf,2018-12-22,0.0,1.0,62.27
1003,surf,2018-12-22,470.54,1.0,62.27
1003,surf,2018-12-22,350.99,1.0,62.27
1003,surf,2018-12-22,388.75,1.0,62.27
1003,surf,2018-12-22,308.42,1.0,62.27
1003,surf,2018-12-22,606.47,1.0,62.27
1003,surf,2018-12-23,287.0,4.0,79.25
1003,surf,2018-12-23,393.68,4.0,79.25
1003,surf,2018-12-23,1220.86,4.0,79.25
1003,surf,2018-12-23,298.29,4.0,79.25
1003,surf,2018-12-24,208.56,7.0,96.57000000000001
1003,surf,2018-12-24,1222.45,7.0,96.57000000000001
1003,surf,2018-12-24,593.05,7.0,96.57000000000001
1003,surf,2018-12-25,369.52,2.0,68.78999999999999
1003,surf,2018-12-25,543.7,2.0,68.78999999999999
1003,surf,2018-12-26,887.7,2.0,44.48
1003,surf,2018-12-26,222.22,2.0,44.48
1003,surf,2018-12-26,404.45,2.0,44.48
1003,surf,2018-12-27,576.2,3.0,126.36
1003,surf,2018-12-28,306.72,7.0,71.26
1003,surf,2018-12-28,356.3,7.0,71.26
1003,surf,2018-12-28,41.13,7.0,71.26
1003,surf,2018-12-28,558.75,7.0,71.26
1003,surf,2018-12-28,570.6,7.0,71.26
1003,surf,2018-12-28,312.11,7.0,71.26
1003,surf,2018-12-28,529.43,7.0,71.26
1003,surf,2018-12-28,956.82,7.0,71.26
1003,surf,2018-12-28,665.26,7.0,71.26
1003,surf,2018-12-29,699.34,3.0,91.65
1003,surf,2018-12-29,985.03,3.0,91.65
1003,surf,2018-12-29,262.71,3.0,91.65
1003,surf,2018-12-30,239.52,0.0,78.35
1003,surf,2018-12-30,524.63,0.0,78.35
1003,surf,2018-12-30,889.09,0.0,78.35
1003,surf,2018-12-31,638.26,2.0,73.37
1003,surf,2018-12-31,697.93,2.0,73.37
1004,surf,2018-05-24,744.08,1.0,55.53
1004,surf,2018-05-25,298.53,1.0,34.160000000000004
1004,surf,2018-05-25,543.76,1.0,34.160000000000004
1004,surf,2018-05-26,681.21,0.0,20.94
1004,surf,2018-05-26,551.42,0.0,20.94
1004,surf,2018-05-27,0.0,3.0,30.229999999999997
1004,surf,2018-05-27,554.16,3.0,30.229999999999997
1004,surf,2018-05-27,562.7,3.0,30.229999999999997
1004,surf,2018-05-27,201.65,3.0,30.229999999999997
1004,surf,2018-05-28,39.79,1.0,15.05
1004,surf,2018-05-29,0.0,0.0,0.0
1004,surf,2018-05-29,456.88,0.0,0.0
1004,surf,2018-05-29,503.22,0.0,0.0
1004,surf,2018-05-30,0.0,0.0,12.83
1004,surf,2018-05-30,794.31,0.0,12.83
1004,surf,2018-05-31,335.65,1.0,12.84
1004,surf,2018-05-31,279.85,1.0,12.84
1004,surf,2018-06-01,435.57,0.0,0.0
1004,surf,2018-06-02,261.33,1.0,5.34
1004,surf,2018-06-02,0.0,1.0,5.34
1004,surf,2018-06-04,9.19,1.0,11.41
1004,surf,2018-06-04,346.07,1.0,11.41
1004,surf,2018-06-04,670.54,1.0,11.41
1004,surf,2018-06-04,0.0,1.0,11.41
1004,surf,2018-06-04,0.0,1.0,11.41
1004,surf,2018-06-04,223.05,1.0,11.41
1004,surf,2018-06-05,56.68,1.0,5.64
1004,surf,2018-06-05,396.76,1.0,5.64
1004,surf,2018-06-06,63.63,3.0,5.25
1004,surf,2018-06-07,0.0,0.0,10.83
1004,surf,2018-06-07,749.61,0.0,10.83
1004,surf,2018-06-08,278.56,0.0,18.29
1004,surf,2018-06-08,212.64,0.0,18.29
1004,surf,2018-06-08,411.51,0.0,18.29
1004,surf,2018-06-08,0.0,0.0,18.29
1004,surf,2018-06-08,324.03,0.0,18.29
1004,surf,2018-06-09,334.13,1.0,0.0
1004,surf,2018-06-09,614.57,1.0,0.0
1004,surf,2018-06-09,429.26,1.0,0.0
1004,surf,2018-06-10,0.0,2.0,8.6
1004,surf,2018-06-10,166.61,2.0,8.6
1004,surf,2018-06-10,669.5,2.0,8.6
1004,surf,2018-06-11,89.89,0.0,10.93
1004,surf,2018-06-11,241.61,0.0,10.93
1004,surf,2018-06-12,242.95,0.0,1.88
1004,surf,2018-06-12,251.74,0.0,1.88
1004,surf,2018-06-13,627.3,0.0,22.43
1004,surf,2018-06-13,0.0,0.0,22.43
1004,surf,2018-06-13,509.88,0.0,22.43
1004,surf,2018-06-14,19.51,2.0,11.18
1004,surf,2018-06-14,167.34,2.0,11.18
1004,surf,2018-06-14,1002.9,2.0,11.18
1004,surf,2018-06-14,703.13,2.0,11.18
1004,surf,2018-06-14,151.72,2.0,11.18
1004,surf,2018-06-15,442.24,1.0,0.0
1004,surf,2018-06-15,270.01,1.0,0.0
1004,surf,2018-06-15,408.88,1.0,0.0
1004,surf,2018-06-16,533.39,0.0,18.67
1004,surf,2018-06-16,315.43,0.0,18.67
1004,surf,2018-06-16,0.0,0.0,18.67
1004,surf,2018-06-17,563.3,1.0,8.42
1004,surf,2018-06-17,917.58,1.0,8.42
1004,surf,2018-06-18,228.84,0.0,0.0
1004,surf,2018-06-18,40.85,0.0,0.0
1004,surf,2018-06-19,0.0,0.0,30.21
1004,surf,2018-06-19,68.77,0.0,30.21
1004,surf,2018-06-19,466.79,0.0,30.21
1004,surf,2018-06-19,378.78,0.0,30.21
1004,surf,2018-06-19,241.01,0.0,30.21
1004,surf,2018-06-20,281.19,0.0,5.83
1004,surf,2018-06-20,437.17,0.0,5.83
1004,surf,2018-06-20,178.35,0.0,5.83
1004,surf,2018-06-21,365.7,1.0,21.22
1004,surf,2018-06-22,419.42,0.0,1.35
1004,surf,2018-06-22,294.85,0.0,1.35
1004,surf,2018-06-22,0.0,0.0,1.35
1004,surf,2018-06-25,476.17,0.0,9.83
1004,surf,2018-06-26,257.65,0.0,0.0
1004,surf,2018-06-26,0.0,0.0,0.0
1004,surf,2018-06-27,158.17,0.0,0.0
1004,surf,2018-06-27,96.53,0.0,0.0
1004,surf,2018-06-27,785.28,0.0,0.0
1004,surf,2018-06-27,0.0,0.0,0.0
1004,surf,2018-06-29,0.0,0.0,8.58
1004,surf,2018-06-29,584.94,0.0,8.58
1004,surf,2018-06-29,0.0,0.0,8.58
1004,surf,2018-06-29,325.54,0.0,8.58
1004,surf,2018-06-30,175.36,0.0,0.0
1004,surf,2018-06-30,299.42,0.0,0.0
1004,surf,2018-06-30,0.0,0.0,0.0
1004,surf,2018-07-02,158.18,0.0,0.0
1004,surf,2018-07-03,169.79,0.0,2.93
1004,surf,2018-07-03,417.22,0.0,2.93
1004,surf,2018-07-03,485.78,0.0,2.93
1004,surf,2018-07-03,0.0,0.0,2.93
1004,surf,2018-07-03,0.0,0.0,2.93
1004,surf,2018-07-04,315.27,0.0,0.0
1004,surf,2018-07-04,0.0,0.0,0.0
1004,surf,2018-07-04,870.84,0.0,0.0
1004,surf,2018-07-04,519.41,0.0,0.0
1004,surf,2018-07-04,290.92,0.0,0.0
1004,surf,2018-07-05,125.03,1.0,0.0
1004,surf,2018-07-06,295.94,1.0,8.08
1004,surf,2018-07-07,510.85,3.0,23.84
1004,surf,2018-07-07,372.27,3.0,23.84
1004,surf,2018-07-07,749.05,3.0,23.84
1004,surf,2018-07-07,651.44,3.0,23.84
1004,surf,2018-07-09,388.09,0.0,19.4
1004,surf,2018-07-09,579.41,0.0,19.4
1004,surf,2018-07-09,0.0,0.0,19.4
1004,surf,2018-07-10,756.7,2.0,14.329999999999998
1004,surf,2018-07-11,270.13,0.0,0.0
1004,surf,2018-07-11,483.77,0.0,0.0
1004,surf,2018-07-12,360.95,1.0,14.420000000000002
1004,surf,2018-07-13,357.76,0.0,1.65
1004,surf,2018-07-13,1052.62,0.0,1.65
1004,surf,2018-07-14,0.0,1.0,0.0
1004,surf,2018-07-14,577.22,1.0,0.0
1004,surf,2018-07-16,33.08,3.0,21.259999999999998
1004,surf,2018-07-16,394.5,3.0,21.259999999999998
1004,surf,2018-07-16,164.94,3.0,21.259999999999998
1004,surf,2018-07-16,0.0,3.0,21.259999999999998
